Date,Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,Costos,Ingresos,Utilidad Bruta,"Amort, Gastos Fin, Impuestos ",Utilidad Neta,ROS,Margen_Utilidad_Bruta,Rentabilidad_Costos,Rentabilidad_Bruta
2018-09-16,464,8,21.9,88,1.6,601,19.8,0.17,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,483.33333333333337,462.67123287671234,415.6912328767123,46.98000000000001,0.09720000000000001,95.72508266414738,227.37281767955807,2239.2265193370163
2018-09-16,725,9,22.3,84,1.9,751,19.4,0.47,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,755.2083333333334,734.5462328767123,661.1399828767123,73.40625000000001,0.09720000000000001,97.26405290505433,355.2700276243094,3555.0414364640887
2018-09-16,813,10,22.9,74,1.3,1162,18.0,0.84,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,846.8750000000001,826.2128995433791,743.896649543379,82.31625000000003,0.09720000000000002,97.56019478002999,398.392458563536,3998.6878453038676
2018-09-16,1014,11,23.4,61,2.1,1964,15.4,0.91,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1056.25,1035.587899543379,932.9203995433791,102.6675,0.09720000000000001,98.04382480884061,496.88801104972373,5012.016574585636
2018-09-16,989,12,23.7,64,1.9,1474,16.4,0.79,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1030.2083333333335,1009.5462328767125,909.4099828767124,100.13625000000002,0.09720000000000001,97.9943764976384,484.63732044198906,4885.980662983426
2018-09-16,754,13,23.6,66,2.1,1689,16.8,0.87,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,785.4166666666667,764.7545662100457,688.4120662100457,76.34250000000002,0.09720000000000001,97.3692816394753,369.4808287292818,3701.243093922652
2018-09-16,409,14,23.4,72,2.2,682,18.0,0.73,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,426.0416666666667,405.3795662100457,363.9683162100457,41.41125,0.09720000000000001,95.15021602974177,200.42129834254143,1961.9475138121547
2018-09-16,222,15,23.2,83,1.5,349,20.1,0.77,0.5,0.0,Autumn,No Holiday,Yes,20.662100456621005,231.25000000000003,210.58789954337902,188.110399543379,22.477500000000006,0.09720000000000001,91.06503764038011,108.7861325966851,1019.1988950276244
2018-09-16,142,16,22.5,86,2.5,342,20.0,0.47,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,147.91666666666669,127.25456621004568,112.87706621004568,14.377500000000003,0.09720000000000001,86.03125602932664,69.58392265193372,615.8839779005525
2018-09-16,322,17,22.0,89,2.2,285,20.0,0.21,1.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,335.4166666666667,314.7545662100457,282.1520662100457,32.602500000000006,0.09720000000000001,93.83987067131797,157.78889502762433,1523.3425414364642
2018-09-16,520,18,21.5,89,3.0,350,19.6,0.18,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,541.6666666666667,521.0045662100457,468.3545662100457,52.65000000000001,0.09720000000000001,96.1854583772392,254.81436464088404,2521.546961325967
2018-09-16,852,19,21.2,87,2.7,479,18.9,0.01,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,887.5000000000001,866.8378995433791,780.5728995433791,86.26500000000001,0.09720000000000001,97.67187600488776,417.5035359116022,4195.303867403315
2018-09-16,1073,20,21.1,88,1.7,404,19.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1117.7083333333335,1097.0462328767126,988.4049828767126,108.64125000000003,0.09720000000000001,98.15138709800969,525.799640883978,5309.461325966852
2018-09-16,1146,21,21.2,88,1.7,373,19.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1193.75,1173.087899543379,1057.055399543379,116.03250000000001,0.09720000000000001,98.26914341724643,561.5716574585635,5677.486187845305
2018-09-16,988,22,21.4,87,2.4,540,19.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1029.1666666666667,1008.5045662100457,908.4695662100457,100.03500000000001,0.09720000000000001,97.99234651433642,484.1472928176796,4880.939226519337
2018-09-16,571,23,21.3,80,2.6,1203,17.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,594.7916666666667,574.1295662100457,516.3158162100457,57.81375000000001,0.09720000000000001,96.52616174459612,279.80577348066305,2778.6602209944754
2018-09-17,531,0,21.0,82,1.8,958,17.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,553.125,532.462899543379,478.69914954337895,53.76375,0.09720000000000001,96.26447901349225,260.20466850828734,2577.002762430939
2018-09-17,337,1,20.5,73,1.9,1693,15.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,351.0416666666667,330.3795662100457,296.2583162100457,34.12125,0.09720000000000001,94.11406040404863,165.1393093922652,1598.9640883977902
2018-09-17,227,2,20.3,81,1.9,1234,16.9,0.0,0.1,0.0,Autumn,No Holiday,Yes,20.662100456621005,236.45833333333334,215.79623287671234,192.81248287671232,22.983750000000004,0.09720000000000001,91.26184297869773,111.23627071823205,1044.4060773480662
2018-09-17,186,3,20.2,82,1.4,1202,17.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,193.75,173.087899543379,154.25539954337899,18.832500000000003,0.09720000000000002,89.33569008690529,91.14513812154698,837.7071823204419
2018-09-17,160,4,20.0,81,2.0,1313,16.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,166.66666666666669,146.00456621004568,129.80456621004566,16.200000000000003,0.09720000000000001,87.6027397260274,78.40441988950278,706.6298342541438
2018-09-17,246,5,19.4,84,1.6,1252,16.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,256.25,235.587899543379,210.680399543379,24.907500000000002,0.09720000000000001,91.93674128522107,120.5467955801105,1140.1933701657458
2018-09-17,625,6,18.8,88,1.2,798,16.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,651.0416666666667,630.3795662100457,567.0983162100457,63.281250000000014,0.09720000000000001,96.82630136986302,306.26726519337024,3050.8977900552486
2018-09-17,1487,7,18.5,88,1.4,695,16.4,0.08,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1548.9583333333335,1528.2962328767126,1377.7374828767124,150.55875000000003,0.09720000000000001,98.66606479903456,728.6710773480664,7396.616022099448
2018-09-17,2276,8,18.9,77,0.6,1109,14.7,0.56,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,2370.8333333333335,2350.1712328767126,2119.7262328767124,230.44500000000002,0.09720000000000001,99.12848785420229,1115.3028729281768,11374.309392265195
2018-09-17,1185,9,20.5,66,1.1,1711,13.9,1.12,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1234.375,1213.712899543379,1093.731649543379,119.98125000000002,0.09720000000000001,98.32610831743831,580.6827348066299,5874.102209944752
2018-09-17,868,10,21.7,60,1.7,1540,13.5,1.44,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,904.1666666666667,883.5045662100457,795.6195662100457,87.88500000000002,0.09720000000000001,97.71479073290827,425.3439779005526,4275.96685082873
2018-09-17,954,11,23.8,54,2.1,1626,13.9,2.55,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,993.7500000000001,973.0878995433791,876.4953995433791,96.59250000000002,0.09720000000000001,97.92079492260417,467.4863535911603,4709.530386740332
2018-09-17,1083,12,25.2,50,1.7,1710,14.0,2.83,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1128.125,1107.462899543379,997.809149543379,109.65375000000002,0.09720000000000001,98.1684564692192,530.6999171270719,5359.875690607735
2018-09-17,1069,13,25.6,50,3.8,1876,14.3,2.82,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1113.5416666666667,1092.8795662100458,984.6433162100458,108.23625000000001,0.09720000000000001,98.14446993093021,523.8395303867404,5289.295580110498
2018-09-17,1092,14,26.7,40,3.3,1822,11.9,2.8,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1137.5,1116.837899543379,1006.272899543379,110.56500000000001,0.09720000000000001,98.18355160820916,535.1101657458564,5405.248618784531
2018-09-17,1207,15,27.4,33,2.7,1955,9.6,2.5,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1257.2916666666667,1236.6295662100458,1114.4208162100458,122.20875000000002,0.09720000000000001,98.35661835639138,591.4633425414365,5985.013812154697
2018-09-17,1445,16,27.6,37,2.8,1935,11.5,1.9,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1505.2083333333335,1484.5462328767126,1338.2399828767125,146.30625000000003,0.09720000000000001,98.62729298004456,708.089917127072,7184.875690607735
2018-09-17,2056,17,27.3,43,2.6,2000,13.6,1.25,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,2141.666666666667,2121.004566210046,1912.834566210046,208.17000000000004,0.09720000000000001,99.03523266350408,1007.4967955801106,10265.193370165749
2018-09-17,3277,18,25.3,56,2.8,1992,15.8,0.54,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,3413.541666666667,3392.879566210046,3061.083316210046,331.79625000000004,0.09720000000000001,99.39470197014477,1605.8205248618788,16420.78729281768
2018-09-17,2489,19,23.0,63,3.1,2000,15.5,0.03,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,2592.7083333333335,2572.0462328767126,2320.0349828767125,252.01125000000005,0.09720000000000001,99.20306884538546,1219.6787569060775,12448.135359116022
2018-09-17,2232,20,21.9,65,2.5,1986,15.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,2325.0,2304.337899543379,2078.347899543379,225.99,0.09720000000000001,99.1113075072421,1093.7416574585634,11152.486187845303
2018-09-17,2100,21,21.3,66,2.3,1989,14.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,2187.5,2166.837899543379,1954.212899543379,212.62500000000003,0.09720000000000001,99.05544683626876,1029.0580110497237,10487.016574585636
2018-09-17,1865,22,20.8,65,0.9,2000,13.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1942.7083333333335,1922.0462328767126,1733.2149828767126,188.83125000000004,0.09720000000000001,98.93642807301039,913.9015193370168,9302.279005524864
2018-09-17,1293,23,20.2,68,1.2,1963,14.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1346.875,1326.212899543379,1195.296649543379,130.91625000000002,0.09720000000000001,98.46592293593534,633.6057182320443,6418.577348066299
2018-09-18,0,0,19.5,73,1.2,1916,14.5,0.0,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-18,0,1,19.3,71,0.4,1912,13.9,0.0,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-18,0,2,18.8,74,0.2,1866,14.0,0.0,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-18,0,3,18.7,76,0.5,1916,14.3,0.0,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-18,0,4,18.3,78,0.4,1906,14.3,0.0,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-18,0,5,17.9,77,0.5,1658,13.8,0.0,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-18,0,6,17.7,77,0.2,1757,13.6,0.0,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-18,0,7,17.8,76,0.5,1729,13.5,0.08,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-18,0,8,18.7,73,0.9,1501,13.7,0.34,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-18,0,9,20.8,64,1.1,1205,13.7,1.13,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-18,0,10,22.7,54,1.0,1619,12.9,1.74,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-18,0,11,24.1,46,2.1,1678,11.7,2.03,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-18,0,12,24.7,43,1.8,1809,11.2,1.75,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-18,0,13,25.6,40,2.5,1704,10.9,2.18,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-18,0,14,26.1,37,2.3,1749,10.2,1.92,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-18,0,15,26.1,43,2.8,1785,12.5,1.62,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-18,0,16,26.4,34,2.5,1953,9.2,1.6,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-18,0,17,25.5,38,2.9,1997,10.1,0.92,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-18,0,18,24.8,48,1.4,2000,13.0,0.51,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-18,0,19,23.2,57,2.2,2000,14.2,0.03,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-18,0,20,22.6,58,1.4,2000,13.9,0.0,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-18,0,21,22.1,61,1.5,2000,14.2,0.0,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-18,0,22,21.8,65,0.3,2000,14.9,0.0,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-18,0,23,21.2,69,1.3,1999,15.2,0.0,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-19,0,0,21.0,66,0.4,2000,14.3,0.0,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-19,0,1,20.5,64,0.4,2000,13.4,0.0,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-19,0,2,20.0,70,0.2,2000,14.3,0.0,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-19,0,3,19.7,70,0.5,2000,14.0,0.0,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-19,0,4,19.5,70,0.5,2000,13.8,0.0,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-19,0,5,19.3,73,0.9,1782,14.3,0.0,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-19,0,6,19.0,76,0.3,1488,14.6,0.0,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-19,0,7,19.0,74,0.8,1650,14.2,0.03,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-19,0,8,19.8,71,1.1,1534,14.3,0.26,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-19,0,9,21.5,61,0.8,1774,13.6,0.92,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-19,0,10,22.9,59,1.1,1819,14.4,1.49,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-19,0,11,23.6,55,0.6,1723,14.0,1.01,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-19,0,12,24.9,51,1.2,1619,14.0,1.56,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-19,0,13,26.5,39,1.7,1560,11.4,2.15,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-19,0,14,26.1,40,1.2,1840,11.4,1.21,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-19,0,15,25.9,39,1.4,1836,10.8,0.9,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-19,0,16,25.6,41,1.2,1594,11.3,0.65,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-19,0,17,25.0,44,1.3,1883,11.8,0.36,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-19,0,18,24.0,55,2.2,1691,14.3,0.12,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-19,0,19,23.5,58,0.4,1836,14.7,0.0,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-19,0,20,22.6,67,0.3,1737,16.1,0.0,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-19,0,21,21.7,63,1.8,1078,14.3,0.0,0.1,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-19,0,22,20.9,71,1.6,1057,15.4,0.0,0.1,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-19,0,23,20.4,57,0.9,2000,11.5,0.0,0.0,0.0,Autumn,No Holiday,No,20.662100456621005,0.0,-20.662100456621005,-20.662100456621005,0.0,,-inf,0.0,-100.0
2018-09-20,886,0,20.1,58,0.3,2000,11.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,922.9166666666667,902.2545662100457,812.5470662100457,89.70750000000001,0.09720000000000001,97.76121710628034,434.16447513812153,4366.712707182321
2018-09-20,761,1,20.0,59,1.1,1999,11.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,792.7083333333334,772.0462328767123,694.9949828767124,77.05125000000001,0.09720000000000001,97.39348010008459,372.91102209944756,3736.533149171271
2018-09-20,524,2,19.9,64,1.5,1755,12.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,545.8333333333334,525.1712328767123,472.11623287671233,53.05500000000001,0.09720000000000001,96.21457701558089,256.77447513812155,2541.7127071823206
2018-09-20,294,3,19.6,72,1.7,1140,14.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,306.25,285.58789954337897,255.82039954337895,29.767500000000002,0.09720000000000001,93.25319168763396,144.06812154696132,1382.1823204419888
2018-09-20,241,4,19.6,74,1.4,847,14.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,251.04166666666669,230.37956621004568,205.97831621004568,24.401250000000005,0.09720000000000001,91.7694537600182,118.09665745856354,1114.986187845304
2018-09-20,137,5,19.5,74,1.8,1421,14.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,142.70833333333334,122.04623287671234,108.17498287671233,13.871250000000002,0.09720000000000001,85.52144785521449,67.13378453038675,590.6767955801105
2018-09-20,47,6,18.8,85,1.4,412,16.2,0.0,0.5,0.0,Autumn,No Holiday,Yes,20.662100456621005,48.958333333333336,28.29623287671233,23.537482876712332,4.758750000000001,0.09720000000000001,57.79656076945498,23.03129834254144,136.9475138121547
2018-09-20,130,7,18.0,95,1.6,375,17.1,0.0,1.5,0.0,Autumn,No Holiday,Yes,20.662100456621005,135.41666666666669,114.75456621004568,101.59206621004567,13.162500000000003,0.09720000000000001,84.7418335089568,63.70359116022101,555.3867403314918
2018-09-20,299,8,18.0,91,1.3,896,16.5,0.11,0.5,0.0,Autumn,No Holiday,Yes,20.662100456621005,311.45833333333337,290.79623287671234,260.52248287671233,30.273750000000007,0.09720000000000001,93.36601456911164,146.5182596685083,1407.389502762431
2018-09-20,89,9,18.2,93,1.4,572,17.0,0.18,1.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,92.70833333333334,72.04623287671234,63.034982876712334,9.011250000000002,0.09720000000000001,77.71279051870094,43.612458563535924,348.68784530386745
2018-09-20,87,10,18.4,91,1.2,394,16.8,0.25,0.5,0.0,Autumn,No Holiday,Yes,20.662100456621005,90.625,69.962899543379,61.15414954337899,8.808750000000002,0.09720000000000002,77.20044087545268,42.632403314917134,338.60497237569064
2018-09-20,111,11,18.8,95,1.5,597,17.9,0.46,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,115.62500000000001,94.96289954337901,83.72414954337901,11.238750000000003,0.09720000000000001,82.13007528076022,54.39306629834255,459.5994475138122
2018-09-20,180,12,19.0,91,1.7,965,17.4,0.67,0.5,0.0,Autumn,No Holiday,Yes,20.662100456621005,187.5,166.837899543379,148.612899543379,18.225,0.09720000000000001,88.98021308980213,88.20497237569062,807.4585635359116
2018-09-20,301,13,18.9,89,2.6,586,17.0,0.58,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,313.5416666666667,292.8795662100457,262.4033162100457,30.476250000000004,0.09720000000000001,93.4100942065262,147.4983149171271,1417.472375690608
2018-09-20,573,14,19.3,83,2.3,2000,16.3,0.83,0.5,0.0,Autumn,No Holiday,Yes,20.662100456621005,596.875,576.212899543379,518.196649543379,58.01625000000001,0.09720000000000001,96.53828683449281,280.7858287292818,2788.743093922652
2018-09-20,696,15,19.4,79,1.4,2000,15.6,0.33,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,725.0,704.337899543379,633.8678995433789,70.47000000000001,0.09720000000000002,97.15005510943158,341.0592265193371,3408.8397790055246
2018-09-20,912,16,19.5,75,2.1,2000,14.9,0.38,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,950.0000000000001,929.3378995433791,836.997899543379,92.34000000000002,0.09720000000000001,97.82504205719779,446.9051933701659,4497.790055248619
2018-09-20,1290,17,19.3,76,2.1,2000,14.9,0.21,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1343.75,1323.087899543379,1192.4753995433791,130.6125,0.09720000000000001,98.46235531485613,632.135635359116,6403.4530386740325
2018-09-20,1786,18,19.1,77,2.5,2000,14.9,0.08,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1860.4166666666667,1839.7545662100458,1658.9220662100458,180.8325,0.0972,98.88938317814355,875.1893370165747,8904.00552486188
2018-09-20,1272,19,18.9,78,2.2,2000,14.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1325.0,1304.337899543379,1175.5478995433791,128.79000000000002,0.09720000000000001,98.44059619195313,623.315138121547,6312.707182320442
2018-09-20,898,20,19.1,77,2.2,1834,14.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,935.4166666666667,914.7545662100457,823.8320662100457,90.92250000000001,0.09720000000000001,97.7911340269091,440.0448066298343,4427.209944751382
2018-09-20,784,21,18.7,84,2.7,1744,15.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,816.6666666666667,796.0045662100457,716.6245662100457,79.38000000000001,0.09720000000000001,97.46994688286273,384.18165745856356,3852.486187845304
2018-09-20,1049,22,18.4,85,2.1,1772,15.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,1092.7083333333335,1072.0462328767126,965.8349828767125,106.21125000000002,0.09720000000000001,98.10909280854565,514.0389779005526,5188.4668508287305
2018-09-20,935,23,18.7,80,1.7,2000,15.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,973.9583333333334,953.2962328767123,858.6274828767123,94.66875000000002,0.09720000000000001,97.8785436964325,458.1758287292819,4613.7430939226515
2018-09-21,809,0,18.9,78,2.1,2000,14.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,842.7083333333334,822.0462328767123,740.1349828767123,81.91125000000001,0.09720000000000001,97.5481314662106,396.4323480662984,3978.522099447514
2018-09-21,674,1,19.0,78,1.6,2000,15.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,702.0833333333334,681.4212328767123,613.1787328767123,68.2425,0.09720000000000001,97.05703020202431,330.2786187845304,3297.9281767955804
2018-09-21,122,2,19.1,78,1.3,2000,15.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,20.662100456621005,127.08333333333334,106.42123287671234,94.06873287671233,12.352500000000003,0.09720000000000001,83.7412980013474,59.783370165745865,515.0552486187846
2018-09-21,28,3,18.5,88,1.2,659,16.4,0.0,1.5,0.0,Autumn,No Holiday,Yes,20.662100456621005,29.166666666666668,8.504566210045663,5.669566210045662,2.8350000000000004,0.09720000000000001,29.15851272015656,13.720773480662984,41.16022099447515
2018-09-21,24,4,17.9,95,1.7,1298,17.0,0.0,2.5,0.0,Autumn,No Holiday,Yes,20.662100456621005,25.0,4.337899543378995,1.9078995433789951,2.43,0.09720000000000001,17.35159817351598,11.760662983425416,20.994475138121548
2018-09-21,24,5,17.8,93,1.8,2000,16.6,0.0,0.5,0.0,Autumn,No Holiday,Yes,20.662100456621005,25.0,4.337899543378995,1.9078995433789951,2.43,0.09720000000000001,17.35159817351598,11.760662983425416,20.994475138121548
